"","ACS_GEOID_Data","dissolve_yn","DissolvedArea","vegetation_class","vegetation_comment","dissolved_centroid_250m_buffer_impervious_250_mean","dissolved_centroid_500m_buffer_impervious_500m_mean","dissolved_centroid_1km_buffer_impervious_1km_mean","dissolved_parcel_250m_buffer_impervious_250m_mean","dissolved_parcel_500m_buffer_impervious_500m_mean","dissolved_parcel_1km_buffer_impervious_1km_mean","dissolved_centroid_250m_intersections_NUMPOINTS","dissolved_centroid_500m_intersections_NUMPOINTS","dissolved_centroid_1km_intersections_NUMPOINTS","dissolved_parcel_250m_intersections_NUMPOINTS","dissolved_parcel_500m_intersections_NUMPOINTS","dissolved_parcel_1km_intersections_NUMPOINTS","PropType","DistrictName","CurrentZoning","BldgQuality_lookup","TotalApprLandVal","TotalApprImpsVal","TotalBldgGrossSqFt","TotalBldgNetSqFt","YrBuiltAvg","EffYrAvg","Proportion_ForeignBorn_B99051e5","MedianHouseholdIncome_B19013e1","SiteName","in.sample","acres","TV_mean","SMV_mean","IMP_mean"
"382","15000US530330323092","N",30982.1982116699,"LP","",67.0555555555556,63.2803203661327,53.8142405971863,66.9752650176679,62.3923923923924,53.1997319034853,6,36,106,13,47,107,"C","REDMOND","TSQ","AVERAGE/GOOD",1951800,1273900,16182,13744,1983,1989,0.441783345615328,97782,NA,"N",0.711351270939941,0.081545887685362,0.222261505380182,0.563085529720373
"383","15000US530330323092","N",7195.75958251953,"LP","",67.5707762557078,64.6208476517755,54.4392550143266,67.5495867768595,64.141935483871,54.1916782246879,13,42,106,13,42,108,"C","REDMOND","TSQ","AVERAGE/GOOD",518900,446400,6113,4113,1994,1994,0.441783345615328,97782,NA,"N",0.165214640014648,0.077051746051104,0.216430946479621,0.575695293846167
"384","15000US530330323092","N",12311.2623901367,"LP","",65.7762557077626,62.7336394948335,53.8541965052993,65.6745098039216,62.662447257384,53.4923076923077,7,38,106,7,42,106,"C","REDMOND","TSQ","AVERAGE/GOOD",830200,373000,5475,5475,1986,1986,0.441783345615328,97782,NA,"N",0.282666584477539,0.083253730012134,0.216976748006788,0.567254049207761
"385","15000US530330323092","N",50080.0006408691,"LP","built to edge",68.1772727272727,66.2413793103448,54.8274678111588,69.1270903010033,65.7429406037001,54.0047368421053,10,57,137,24,61,157,"C","REDMOND","TSQ",NA,3450200,23541300,0,0,NA,NA,0.441783345615328,97782,NA,"N",1.14983681471435,0.060236055398022,0.189421381146691,0.60892113043779
"386","15000US530330323092","N",21330.3756103516,"LP","",63.5525114155251,63.7660550458716,54.7581568402977,62.970802919708,63.715438950555,53.8002156915611,10,42,116,10,52,127,"C","REDMOND","TSQ","AVERAGE/GOOD",1415500,386300,8038,7581,1995,1995,0.441783345615328,97782,NA,"N",0.489745424013673,0.064813387709183,0.197979468429194,0.599373365208831
"387","15000US530330323092","N",21596.1643676758,"MM","",61.4109589041096,59.8942528735632,53.2880870561283,60.6579925650558,60.1323076923077,52.849092386887,10,35,112,10,44,119,"C","REDMOND","EH","AVERAGE",1425600,163900,7095,6860,1982,1995,0.441783345615328,97782,NA,"N",0.495847933881836,0.083985362941629,0.210267586571456,0.569261721722725
"388","15000US530330323092","N",14396.7307128906,"LP","",61.6129032258064,61.3463302752294,54.0005729017473,60.9003831417625,61.2704402515723,53.5361247947455,10,38,119,10,45,122,"C","REDMOND","EH","AVERAGE",979200,558200,8027,7491,1986,1986,0.441783345615328,97782,NA,"N",0.330548937167968,0.075144818271263,0.206209574598147,0.581498192318664
"389","15000US530330323092","N",14278.9629821777,"MM","",65.7397260273973,63.9517795637199,54.524218973918,65.1395348837209,63.9020833333333,54.0227148330597,11,46,123,13,47,127,"C","REDMOND","TSQ","AVERAGE/GOOD",971000,429500,6328,6328,1996,1996,0.441783345615328,97782,NA,"N",0.3278449900708,0.06286422496887,0.195005014554438,0.602973089140257
"390","15000US530330323092","N",14402.7708740234,"MM","",67.8888888888889,64.2700228832952,54.0856075840276,68.8346153846154,64.0251836306401,53.4564622124863,18,47,135,19,53,145,"C","REDMOND","EH","AVERAGE/GOOD",993600,790500,7468,7050,1983,1995,0.441783345615328,97782,NA,"N",0.330687619267577,0.065610743818974,0.190552816712814,0.603742498585298
"391","15000US530330323092","N",14400.0550537109,"MM","",65.5363636363636,63.0022909507446,53.8027483538506,65.7027027027027,62.7954070981211,53.2287044645303,7,47,129,13,49,129,"C","REDMOND","EH","AVERAGE/GOOD",993600,759100,7502,7502,1985,1995,0.441783345615328,97782,NA,"N",0.330625264033202,0.068636971212735,0.195073190724362,0.595324922105322
"392","15000US530330323092","N",7078.58831787109,"LP","",63.4788732394366,60.2459770114943,53.5851490825688,62.2589641434263,60.3763440860215,53.1419068736142,9,40,129,9,46,131,"C","REDMOND","EH","AVERAGE",513300,27300,3384,2460,1983,1983,0.441783345615328,97782,NA,"N",0.16252438777832,0.078559213084099,0.198064671549909,0.582222837066525
"393","15000US530330323092","N",7199.29284667969,"LP","",64.0552995391705,60.824,53.5575931232092,63.1566265060241,60.6483279395901,52.9427385892116,9,40,129,10,48,131,"C","REDMOND","EH","AVERAGE",518400,721900,7020,7020,1989,1989,0.441783345615328,97782,NA,"N",0.165295763759766,0.078488545146719,0.197163730226954,0.583122397030144
"394","15000US530330323092","N",14402.1490783691,"MM","",67.1727272727273,62.5160183066362,53.5469376073268,67.6201550387597,62.4753926701571,52.8408655162969,8,46,132,18,53,139,"C","REDMOND","EH","AVERAGE/GOOD",993600,616900,7373,6703,1985,1985,0.441783345615328,97782,NA,"N",0.330673342839355,0.072171262368341,0.193015977253198,0.595416407598103
"395","15000US530330238011","N",9265.39361572266,"LP","",64.9626168224299,67.9862542955326,66.1636050516648,65.7834645669291,68.124064171123,65.8386206896552,9,41,206,16,42,208,"C","BELLEVUE","PO","LOW COST",0,0,1275,1275,1952,1977,0.280943025540275,101625,NA,"N",0.212733437416992,0.055542346677455,0.247292672857885,0.581670493298367
"396","15000US530330236012","N",21434.5595092773,"MM","original",56.150234741784,47.2700228832952,46.3282639885222,53.4814814814815,47.0552147239264,46.1417365431431,16,39,119,19,45,124,"C","BELLEVUE","O","GOOD",896000,897900,9348,8413,1990,1991,0.52992700729927,57625,NA,"N",0.492137486333007,0.175951253646434,0.35124819382219,0.393980770454112
"397","15000US530330226051","N",190660.303283691,"MM","original",43.954128440367,23.9724137931034,21.6703894616266,37.9472361809045,20.8107883817427,22.7571290478492,0,0,6,0,0,6,"C","REDMOND","BP","GOOD",2924900,8149800,65000,65000,1997,2000,0.342818428184282,71847,NA,"N",4.37756056339355,0.173116155207334,0.560151721637541,0.160711015738083
"398","15000US530330226051","N",171933.513458252,"MM","original",45.5841121495327,24.0537757437071,20.134135855546,37.8441558441558,21.3080168776371,21.7319284489096,0,0,0,0,0,6,"C","REDMOND","BP","GOOD",2600900,8646500,65080,62856,1997,2000,0.342818428184282,71847,NA,"N",3.94759346900147,0.205202855525954,0.516201932387132,0.169649790084624
"399","15000US530330226051","Y",402024.932556152,"MM","original",36.8173515981735,24.401376146789,19.9739030685403,30.1188118811881,21.0028551034975,20.8480195816644,0,0,0,0,0,0,"C","REDMOND","BP","GOOD",5982400,14158100,134190,128079,1999,2000,0.342818428184282,71847,NA,"N",9.23049245148925,0.248149020970753,0.493133663260278,0.160448599080045
"400","15000US530330226051","N",142048.841522217,"MM","original",36.7737556561086,25.8066361556064,18.6847234164517,31.9402173913043,23.2213541666667,19.0641089108911,0,0,0,0,0,0,"C","REDMOND","BP","AVERAGE/GOOD",2234200,6100100,105120,53000,2000,2000,0.342818428184282,71847,NA,"N",3.2614414013501,0.175100502948151,0.539030972437054,0.177246363690649
"401","15000US530330226051","Y",328965.523956299,"MM","original",38.8302752293578,23.3074285714286,25.8212338593974,30.8478260869565,21.7375939849624,25.9420654911839,0,0,6,0,0,6,"C","REDMOND","BP","GOOD",4901600,10594600,86600,86600,2001,2001,0.342818428184282,71847,NA,"N",7.55304843003663,0.16637698049893,0.556529827628358,0.173658485125536
"402","15000US530330323092","N",7205.69128417969,"LP","",77.9357798165138,72.7818599311137,56.7284445717559,77.914979757085,72.3180362860192,56.1552106430155,21,51,142,22,52,145,"C","REDMOND","OT","AVERAGE/GOOD",518400,823200,7200,6720,1913,1930,0.441783345615328,97782,NA,"N",0.165442671884766,0.054300770571595,0.175906302685094,0.634274957851925
"403","15000US530330323092","N",1320.69305419922,"LP","",77.2681818181818,72.6392694063927,57.3203214695752,76.965811965812,72.6407119021135,57.1699549041714,25,51,145,25,51,151,"C","REDMOND","OT","AVERAGE/GOOD",141200,238800,1280,1280,1911,1980,0.441783345615328,97782,NA,"N",0.0303231125244141,0.054635162329199,0.168350222422072,0.642221033555405
"404","15000US530330323092","N",221873.497436523,"LL","original",60.9771689497717,63.7631578947368,60.1342685370741,60.2799043062201,65.2584,58.8637550439117,0,42,122,18,49,130,"C","REDMOND","SMT","GOOD",14799100,19900,111350,73695,1982,1982,0.441783345615328,97782,"OP","Y",5.09421550114257,0.073708906377718,0.271737357368439,0.541648282003353
"405","15000US530330323092","N",29999.0015563965,"LP","",68.662100456621,68.8509174311927,61.1191294387171,67.4014084507042,68.2857142857143,60.3204715969989,6,43,118,12,47,122,"C","REDMOND","SMT","LOW/AVERAGE",1890000,1000,4673,4673,1973,1973,0.441783345615328,97782,NA,"N",0.688777075734864,0.048222844790935,0.261308050678684,0.574410262836377
"406","15000US530330323092","N",29997.0085754395,"LP","",72.0794392523364,69.3069873997709,60.9440940366973,71.5448028673835,69.194,60.3306451612903,12,47,119,15,50,123,"C","REDMOND","SMT","AVERAGE/GOOD",1890000,910700,13572,12422,1980,1980,0.441783345615328,97782,NA,"N",0.688731316892091,0.040205586962189,0.258626071371434,0.583660669634416
"407","15000US530330323092","N",29998.1286621094,"LP","",72.7954545454545,70.1733639494833,60.6677178899083,73.2614840989399,70.0372608257805,60.027316550616,15,47,119,15,51,123,"C","REDMOND","SMT","AVERAGE",1890000,1338300,16690,14690,1973,2009,0.441783345615328,97782,NA,"N",0.688757034082032,0.035015367333535,0.250655922772855,0.596544559673029
"408","15000US530330323092","Y",41824.4466552734,"MM","",74.9209302325581,71.3455377574371,59.9957007738607,74.2103448275862,70.6611001964637,59.3749336165693,15,45,120,15,51,124,"C","REDMOND","TSQ","AVERAGE/GOOD",1380300,1000,6000,6000,1985,1985,0.441783345615328,97782,NA,"N",0.960289295205077,0.034069723371767,0.241657009032535,0.602493969911997
"409","15000US530330323092","N",2832.31939697266,"LP","",78.5981735159817,67.8563218390805,60.0191867124857,78.3755274261603,67.0878155872667,59.8258916034822,21,53,140,21,57,140,"C","REDMOND","TR","AVERAGE",290500,1000,576,576,1966,1966,0.441783345615328,97782,NA,"N",0.0650300533544923,0.072995359708185,0.2377685037137,0.562280881899928
"410","15000US530330323092","N",53722.7309265137,"MM","",77.2237442922374,72.3938002296211,59.7111747851003,76.9202657807309,70.540174249758,58.5296432318993,21,54,139,31,58,139,"C","REDMOND","TSQ","AVERAGE",3364200,5914200,41153,41153,1985,1985,0.441783345615328,97782,NA,"N",1.23347390207275,0.038028948689671,0.221698214415984,0.610592705754121
"411","15000US530330323092","N",20998.1028747559,"LP","",76.1954545454546,72.5034403669725,59.2527220630372,75.7022058823529,71.1241025641026,58.8148148148148,15,42,127,15,59,136,"C","REDMOND","TSQ","AVERAGE",1386000,61600,7496,7042,1989,1989,0.441783345615328,97782,NA,"N",0.482116442004395,0.031525046550706,0.227656796403106,0.615032471956038
"412","15000US530330323133","N",170335.934417725,"LL","original",62.4790697674419,53.6082474226804,44.8789096126255,59.2328431372549,50.9568052159739,43.244094488189,0,0,28,0,1,28,"C","REDMOND","MP","AVERAGE",2412700,8747100,69861,68679,1989,1990,0.474698795180723,194107,NA,"N",3.91091305423097,0.017356891199569,0.187460384247964,0.651830134878656
"413","15000US530330323133","N",80622.1071166992,"MM","",75.943661971831,65.0813287514318,45.5379764975638,72.916149068323,62.0018674136321,43.9881473846947,0,4,31,0,21,32,"C","REDMOND","MP","AVERAGE",1209100,2613800,32022,32022,1994,1995,0.474698795180723,194107,NA,"N",1.85108357939941,0.023544455677178,0.171260900883696,0.662006696739024
"414","15000US530330323134","N",111678.789916992,"MM","",67.9543378995434,67.2214611872146,45.24576514499,70.1323529411765,64.5026978417266,43.3507481612985,0,17,32,0,22,32,"C","REDMOND","MP","AVERAGE",1680300,6762200,55857,54896,1990,1990,0.563188253801783,80750,NA,"N",2.56414501649414,0.044879352748341,0.193795198192223,0.620875531691791
"415","15000US530330323134","Y",149089.074188232,"MM","",70.9547511312217,68.4839449541284,48.0137535816619,70.6403269754768,62.9533678756477,45.5888475836431,0,21,29,0,21,42,"C","REDMOND","MP","AVERAGE",2248900,9325700,80081,79467,1990,1990,0.563188253801783,80750,NA,"N",3.42308514336181,0.037097643097643,0.176833092833093,0.640253968253968
"416","15000US530330323134","N",59391.8813171387,"MM","",75.0596330275229,64.4771167048055,49.900603274921,73.7344262295082,61.8946360153257,48.6544885177453,0,21,36,0,21,39,"C","REDMOND","MP","AVERAGE",894500,2345400,27229,27229,1991,1991,0.563188253801783,80750,NA,"N",1.3636375950415,0.034516447616709,0.169896869515113,0.651503795767408
"417","15000US530330323134","N",73320.376373291,"MM","",75.675799086758,61.9942329873126,51.0848623853211,74.6182965299685,60.5695488721804,49.8713692946058,0,20,39,0,21,39,"C","REDMOND","MP","AVERAGE",1106800,3474200,32704,32508,1989,1990,0.563188253801783,80750,NA,"N",1.68343584153076,0.034203450546777,0.164169431662311,0.660803198026821
"418","15000US530330323134","Y",190327.355407715,"LL","original",60.6772727272727,59.5011520737327,38.1420796333429,59.3670886075949,56.1241666666667,36.120145631068,0,1,25,0,5,25,"C","REDMOND","BP","AVERAGE",2560000,11587600,92470,90880,1997,1997,0.563188253801783,80750,NA,"N",4.36991608016114,0.085832376621233,0.256187717114915,0.526967225732743
"419","15000US530330226053","N",238909.607025146,"LL","original",66.1545454545455,59.2909930715935,51.7097421203438,62.0250569476082,57.8170445660672,51.0827698764281,0,3,16,3,9,36,"C","REDMOND","BP","AVERAGE",3212500,4580000,78377,78377,1983,1985,0.506857142857143,67417,NA,"N",5.48536457729735,0.1604449672836,0.251372236375236,0.488464211919521
"420","15000US530330226053","N",155027.27645874,"LL","",55.3669724770642,50.2702394526796,48.1007173601148,52.5918918918919,49.9152397260274,47.314623338257,0,3,15,3,4,17,"C","REDMOND","BP","AVERAGE",2105500,3246800,47951,47951,1985,1985,0.506857142857143,67417,NA,"N",3.55942626749267,0.193071763212885,0.279509174355696,0.429022069978913
"421","15000US530330323092","N",116797.116210938,"MD","",61.2314814814815,68.2494279176201,61.6373531939272,63.7771428571429,68.0411081322609,60.120633324956,0,25,104,9,40,108,"C","REDMOND","SMT","AVERAGE/GOOD",0,0,114071,114071,2005,2005,0.441783345615328,97782,NA,"N",2.68166178820314,0.061069745065936,0.277981473379119,0.552553795106422
"422","15000US530330323092","Y",65550.001739502,"MM","original",66.4703196347032,62.5218390804598,52.9452722063037,64.0411392405063,62.3070422535211,52.7487046632124,9,53,148,19,55,162,"C","REDMOND","AP","AVERAGE",4451200,1426000,25340,28637,1986,1986,0.441783345615328,97782,NA,"N",1.50502803993897,0.094194397191054,0.180353506574041,0.594624915153394
"423","15000US530330323092","N",17815.8217163086,"MM","original",70.5576036866359,66.6388571428571,53.8921399885255,69.2956204379562,66.381390593047,53.7193836171938,10,54,157,23,55,170,"C","REDMOND","AP","AVERAGE",1214600,1000,6240,5843,1986,1986,0.441783345615328,97782,NA,"N",0.409051266606445,0.070441420782662,0.171297990277516,0.626296842578935
"424","15000US530330323092","N",8597.57888793945,"MM","original",67.8617511520737,64.4633867276888,53.4811943726672,66.8142292490119,63.9850586979722,53.4016597510373,6,54,151,10,54,157,"C","REDMOND","AP","AVERAGE",584600,490400,6240,5616,1986,1986,0.441783345615328,97782,NA,"N",0.19740041126709,0.082800939699457,0.173471032650052,0.611123490827026
"425","15000US530330323092","N",26558.4800720215,"MM","original",66.5391705069124,63.2528735632184,53.5969036697248,65.8194945848375,63.105527638191,53.2365879828326,5,54,145,9,57,166,"C","REDMOND","AP","AVERAGE",1792800,807000,14527,11830,1997,1997,0.441783345615328,97782,NA,"N",0.609782702453614,0.086269286517766,0.177811480409879,0.601659885721961
"426","15000US530330323092","N",14054.2308959961,"MM","original",69.9953051643192,65.5686498855835,53.922878440367,68.2862595419847,65.4171011470281,53.5661563696009,6,54,154,10,54,160,"C","REDMOND","AP","AVERAGE",951500,584400,7484,7484,1986,1986,0.441783345615328,97782,NA,"N",0.32268514137207,0.075715664797832,0.172323450785282,0.617802741989381
"427","15000US530330323132","N",116331.226928711,"MM","",69.7318181818182,52.5177956371986,48.3752866972477,64.5481049562682,50.7385031559964,48.0315497223624,2,41,104,2,47,107,"C","REDMOND","GDD(1)","AVERAGE",3659300,1000,28914,28914,1989,1990,0.23042304230423,69063,NA,"N",2.6709649702832,0.088402589591963,0.223877426246398,0.564271530147243
"428","15000US530330323132","N",99505.1900024414,"LL","",72.0783410138249,59.0607798165138,50.8669724770642,69.5697329376855,54.7760652765186,49.7547795054805,5,18,98,6,41,103,"C","REDMOND","GDD(1)","AVERAGE",3090900,223400,32000,32000,1983,1983,0.23042304230423,69063,NA,"N",2.28463916245605,0.06959911307755,0.218840014782041,0.583256807585414
"429","15000US530330323132","N",75779.8092956543,"LL","",66.5183486238532,63.9486301369863,52.6824440619621,67.1037735849057,61.0827845719661,51.4983173699198,5,14,93,5,20,100,"C","REDMOND","GDD(1)","AVERAGE",2398600,368200,24050,24050,1984,1985,0.23042304230423,69063,"VV","Y",1.73990442142822,0.063700471584972,0.196100924606891,0.606710439318632
"430","15000US530330323091","N",82900.6689453125,"MM","",64.1643835616438,64.8419243986254,54.1392078071183,64.8375,63.7450980392157,52.9659793814433,2,51,142,6,64,143,"C","REDMOND","TWNC","AVERAGE",0,0,55158,49642,1997,1997,0.501974055273548,99500,NA,"N",1.90339935898437,0.06568842695196,0.228708559718496,0.553776047473215
"431","15000US530330323091","N",315490.059844971,"MM","",56.3395348837209,56.1649484536082,50.9684723416452,53.8034557235421,57.8065498857578,49.1795993552844,0,43,127,3,66,152,"C","REDMOND","TWNC","GOOD",19841000,49365500,499606,287439,1997.25,1997.25,0.501974055273548,99500,NA,"N",7.24365177404053,0.06667583254116,0.253030432109127,0.525399453590169
"432","15000US530330323091","N",329709.243743896,"MM","",68.3045454545454,62.1490825688073,50.1486370157819,67.2822222222222,58.3822393822394,49.4441606686789,1,30,145,10,47,162,"C","REDMOND","TWNC","GOOD",20774100,50236900,599072,294934,1998.5,1998.5,0.501974055273548,99500,NA,"N",7.57012423635985,0.054556827529476,0.23508877159309,0.569501473814094
"433","15000US530330234011","Y",41358.6999816895,"MM","",46.6100917431193,41.2144495412844,36.1294387170676,44.6655405405405,41.2059113300493,35.6352101506741,4,6,19,4,6,21,"C","BELLEVUE","PO","AVERAGE",1080500,2319700,8228,7619,1999,1999,0.465346534653465,62328,NA,"N",0.949595751579591,0.168478716352637,0.272224320467762,0.381960627238758
"434","15000US530330228031","N",369291.209594727,"MD","",71.7824074074074,63.1525229357798,49.4718875502008,68.5778251599147,58.9370314842579,48.0507544581619,9,18,43,16,22,43,"C","REDMOND","OBAT","AVERAGE/GOOD",11803800,29186400,319671,215430,1997,2000,0.86139896373057,134643,NA,"N",8.47892617229493,0.104593521838908,0.286595945839008,0.478225232091762
"435","15000US530330228031","N",865199.287872314,"MD","",70.1981566820276,61.0777142857143,51.7097421203438,62.4116766467066,55.5636904761905,49.2884538553736,0,17,43,17,36,46,"C","REDMOND","OBAT","AVERAGE/GOOD",27687500,62368300,595832,485630,1999.75,1999.75,0.86139896373057,134643,NA,"N",19.8649756495483,0.121112472085849,0.292986799281105,0.465361941625887
"436","15000US530330228031","N",144737.344207764,"MD","no trees, adj to new construction",73.8325791855204,69.1739130434783,56.4653493699885,73.8935064935065,67.9246401354784,54.8905678771631,2,19,44,10,19,45,"C","REDMOND","OBAT","AVERAGE/GOOD",4629800,9302700,71000,71000,2000,2000,0.86139896373057,134643,NA,"N",3.32316942301026,0.08571744504439,0.272843897767291,0.540786817775462
"437","15000US530330229011","N",40500.5318603516,"MM","",49.9771689497717,53.4062140391254,54.5960492413398,49.7918088737201,54.1512195121951,54.7060694407633,0,13,26,1,13,34,"C","BELLEVUE","PO","GOOD",1558000,277900,10644,10644,1981,1986,0.281005586592179,117587,NA,"N",0.929892211513673,0.136578681054607,0.261415416926745,0.452294194605394
"438","15000US530330229011","N",60870.506652832,"MM","some conifer canopy",51.3943661971831,54.723623853211,55.345558739255,50.1865889212828,55.0989208633094,55.4002023779408,1,13,32,7,13,50,"C","BELLEVUE","O","GOOD",2796100,277800,17822,17822,1980,1985,0.281005586592179,117587,NA,"N",1.39758683274902,0.130000599412576,0.249248736238486,0.476694839057723
"439","15000US530330323092","N",7803.09310913086,"LP","",77.3009259259259,72.7154285714286,57.5878805284319,76.3174603174603,72.2762312633833,57.124584717608,25,51,160,25,51,162,"C","REDMOND","OT","AVERAGE",561600,1000,1517,1517,1981,1981,0.441783345615328,97782,NA,"N",0.179159017785645,0.054184358730283,0.171533692462914,0.639017729497706
"440","15000US530330323092","N",5423.18542480469,"LP","",79.4181818181818,73.3682393555811,57.4492836676218,78.2753036437247,73.0300751879699,57.1762909494725,24,63,145,24,63,147,"C","REDMOND","OT","AVERAGE",459500,607500,5422,5422,1947,1970,0.441783345615328,97782,NA,"N",0.124516337353516,0.049976030106187,0.165141781921906,0.655528656008054
"441","15000US530330323092","Y",12103.0206298828,"XX","DEMO",75.7281105990783,71.8525714285714,58.0426689576174,76.1906614785992,71.5517970401691,57.6549353863074,31,54,163,31,60,163,"C","REDMOND","OT","AVERAGE/GOOD",0,0,5784,3242,1961.66666666667,1971,0.441783345615328,97782,NA,"N",0.277885353662109,0.057450217709545,0.177371110318682,0.630869712097894
"442","15000US530330323092","N",8988.46676635742,"LP","",67.3835616438356,62.4195402298851,52.6585435779817,67.86,62.1417989417989,52.5423588039867,16,50,144,17,50,145,"C","REDMOND","EH","GOOD/EXCELLENT",607200,392500,3439,3439,1998,1998,0.441783345615328,97782,NA,"N",0.206375196955566,0.098589193107679,0.178713675370854,0.597434184689821
"443","15000US530330240001","N",84020.2905578613,"HH","original",37.4840182648402,43.8914285714286,48.4946945798681,39.6656441717791,44.7233054781801,48.291387313048,4,10,24,4,11,28,"C","BELLEVUE","O","GOOD",3726800,2273700,28550,28550,1978,1988,0.282201405152225,103287,NA,"N",1.9291058712085,0.17289632214865,0.373332864821626,0.338971665032043
"444","15000US530330240001","N",56892.6701965332,"MM","",40.5164319248826,44.7095292766935,49.4426605504587,41.5629139072848,45.7160852713178,49.3503151260504,1,10,21,4,11,25,"C","BELLEVUE","O","GOOD/EXCELLENT",2581300,5998400,34120,25540,1998,2000,0.282201405152225,103287,NA,"N",1.3062557077124,0.157989942827135,0.371860361761221,0.355635019106046
"445","15000US530330323092","N",18724.7223510742,"LP","",77.8119266055046,72.7700228832952,57.8580017177212,77.4139194139194,72.2899287894201,57.4025412273587,24,54,152,31,63,153,"C","REDMOND","OT","AVERAGE/GOOD",1256300,598400,7329,7329,1955,2014,0.441783345615328,97782,NA,"N",0.429919625180664,0.053547956127308,0.171325106353057,0.642457523989688
"446","15000US530330323092","N",6111.0993347168,"MD","",76.1376146788991,72.2603211009174,57.8826559816829,76.125,71.9321120689655,57.5232945091514,25,54,163,25,54,163,"C","REDMOND","OT","GOOD/EXCELLENT",476400,93600,1500,1500,1918,1980,0.441783345615328,97782,NA,"N",0.140310840725098,0.056466702831102,0.173686071992716,0.634653574185285
"447","15000US530330236012","Y",160218.532623291,"MM","original",55.2279069767442,51.1372997711671,48.8762561010623,53.8225806451613,51.6465517241379,48.4834567901235,19,38,133,26,42,158,"C","BELLEVUE","O","AVERAGE",6405700,3235300,58570,54056,1984,1990,0.52992700729927,57625,NA,"N",3.67861750903076,0.153306790193372,0.335607865420905,0.429773301875745
"448","15000US530330236012","N",12001.5731811523,"MM","",64.0859728506787,57.3061926605505,51.3433734939759,63.0551181102362,56.449947312961,51.1050316194666,25,45,141,26,45,141,"C","BELLEVUE","CB","AVERAGE",508500,232400,4134,3922,1975,1980,0.52992700729927,57625,NA,"N",0.275556120239257,0.109949099268155,0.332998686432727,0.470811831488084
"449","15000US530330236012","N",18145.813079834,"MM","",49.8127853881279,57.3709677419355,52.415997706422,50.1962962962963,57.1921891058582,52.0386800108196,16,40,159,19,44,176,"C","BELLEVUE","O","AVERAGE",742500,1328100,17504,11040,1998,1999,0.52992700729927,57625,NA,"N",0.416627868312989,0.116766125833702,0.316410078731542,0.488613103080423
"450","15000US530330236012","N",54692.4394836426,"MM","",57.7363636363636,63.4937142857143,55.0817555938038,59.9805825242718,63.5828571428571,54.7244073977598,19,49,189,21,52,199,"C","BELLEVUE","GC","GOOD",3490200,827700,28050,20250,1985,1990,0.52992700729927,57625,NA,"N",1.25573841054443,0.077112827908327,0.286094684274493,0.553348513955541
"451","15000US530330236012","N",23377.1910705566,"MM","",60.62100456621,58.9152348224513,52.2517221584386,59.7256944444444,58.4089108910891,52.3670212765957,25,51,152,26,55,176,"C","BELLEVUE","CB","AVERAGE",1076400,1089200,13376,11464,1972,1982,0.52992700729927,57625,NA,"N",0.53674030697998,0.101473819415883,0.313777715217004,0.49941495901414
"452","15000US530330236012","N",28649.5143432617,"MM","",58.7037037037037,62.3622857142857,54.2368647717485,58.7730496453901,62.0130522088353,53.9083132852179,20,50,186,21,53,196,"C","BELLEVUE","GC","AVERAGE/GOOD",2030000,625400,15078,15078,1969,1979,0.52992700729927,57625,NA,"N",0.657792849321289,0.082126221471213,0.295536557980279,0.537550720932042
"453","15000US530330234012","N",361005.959350586,"MD","",57.2420091324201,52.4581901489118,50.2932072226999,57.0788912579957,52.3127354935946,49.2333562113933,2,7,50,2,7,65,"C","BELLEVUE","OLB","GOOD",14794200,59020100,561684,302311,1994,1994,0.325015994881638,75625,NA,"N",8.28869682668945,0.173832401917249,0.249401172840692,0.461703885713617
"454","15000US530330234012","Y",321477.480194092,"MD","original",43.6666666666667,51.2471264367816,49.4962750716332,47.4792122538293,52.8635329795299,47.9052219921785,4,7,48,6,10,62,"C","BELLEVUE","OLB","GOOD",10921000,82267400,1006295,839222,1999,1999,0.325015994881638,75625,NA,"N",7.38112294525635,0.165079833793845,0.271661850625382,0.461629579633418
"455","15000US530330238011","N",10274.5022888184,"LP","",65.0137614678899,67.2437070938215,66.0875681883434,65.3201581027668,67.4893617021277,66.0425062103229,9,34,192,9,40,195,"C","BELLEVUE","PO","GOOD",1043400,1000,1400,1400,1954,1984,0.280943025540275,101625,NA,"N",0.23590257255127,0.057535326638623,0.251553286215411,0.568112072669244
"456","15000US530330238011","N",49099.8645019531,"MM","",66.5388127853881,66.1285878300804,65.8805841924399,64.4754098360656,66.9603097773475,65.3155136268344,9,36,184,11,48,188,"C","BELLEVUE","PO","GOOD/EXCELLENT",4966100,1573500,48852,25732,1991.5,1994,0.280943025540275,101625,NA,"N",1.12733288896484,0.065878052854041,0.264076424665219,0.543927266809701
"457","15000US530330238011","N",10154.8558044434,"LP","",64.8045454545454,67.631880733945,66.1627973631413,64.9212598425197,67.7478723404255,65.9128516271373,15,39,194,15,40,198,"C","BELLEVUE","PO","LOW COST",993200,1000,1375,1375,1950,1995,0.280943025540275,101625,NA,"N",0.23315548927002,0.055296286267977,0.249487734598636,0.573675765855989
"458","15000US530330238011","N",9821.42715454102,"LP","",69.2036199095023,69.3754305396096,65.145558739255,69.953125,69.2566277836691,64.8022614451186,14,55,206,17,58,206,"C","BELLEVUE","PO","LOW COST",0,0,1416,1416,1953,1988,0.280943025540275,101625,NA,"N",0.225499967468262,0.052499502845617,0.242659870645164,0.595471397051164
